"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Portugal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,300.81,302.51,318.61,423.66,506.67,527.19,678.34,786.80,895.82,848.13,755.41,799.56,765.56,764.62,786.87,685.24,718.88,774.60,859.29,869.80,830.74,..,..
Puerto Rico,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,223.59,220.96,247.36,277.19,313.69,338.17,332.55,322.28,323.30,378.41,379.02,393.62,357.49,320.87,299.11,330.31,372.40,429.59,494.19,497.40,456.77,..,..
Romania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.50,15.96,18.93,24.30,49.06,50.41,59.75,76.34,98.33,95.74,94.58,106.69,92.93,103.18,106.08,97.55,103.90,118.87,139.56,146.69,160.05,..,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.47,49.19,58.28,68.58,85.83,105.28,134.70,175.00,227.61,195.90,218.99,255.57,275.45,304.39,282.62,206.05,200.37,248.88,247.05,254.07,227.93,..,..
Rwanda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.22,3.02,2.98,4.21,5.49,7.24,6.39,7.54,9.21,10.13,10.97,11.82,12.19,11.29,10.89,12.77,12.50,12.46,13.34,13.80,13.77,..,..
Samoa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.21,8.57,10.60,12.58,14.47,16.90,18.27,20.66,23.90,22.88,24.74,27.53,28.89,28.85,28.81,26.28,27.17,27.02,27.03,27.61,24.66,..,..
San Marino,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,575.24,553.57,578.82,602.10,686.13,674.73,689.14,770.20,872.60,825.55,542.01,538.74,522.54,485.61,528.55,510.39,476.37,483.43,471.38,456.95,419.15,..,..
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.78,21.51,22.02,23.58,25.92,27.91,24.47,22.62,21.20,19.59,17.29,18.69,17.70,20.72,20.12,14.66,17.26,18.71,20.81,20.91,23.67,..,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.52,102.15,98.60,102.47,111.78,126.49,145.00,166.10,204.91,226.30,249.39,272.12,304.43,322.02,352.41,377.79,374.92,355.06,383.48,..,..,..,..
Senegal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.36,13.97,16.62,22.07,26.78,18.43,18.69,22.96,26.86,28.79,30.49,35.22,35.36,38.99,35.47,31.10,31.62,33.10,35.76,37.61,38.21,..,..
Serbia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.53,37.24,48.22,66.59,85.10,103.84,136.72,210.14,254.79,218.85,207.77,235.59,207.91,247.65,250.75,205.88,204.24,218.35,246.51,256.61,256.47,..,..
Seychelles,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.34,124.52,75.17,98.28,124.92,141.97,140.72,120.20,168.59,138.12,170.20,158.13,179.93,160.89,195.66,184.43,198.12,194.24,204.26,214.67,111.10,..,..
Sierra Leone,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.75,17.65,19.24,20.00,19.37,21.56,23.43,26.70,30.79,30.51,28.15,41.47,43.56,51.63,55.75,49.54,40.74,25.59,26.65,25.10,24.42,..,..
Singapore,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,504.51,496.98,510.97,524.39,573.10,598.05,642.42,732.25,801.53,857.52,953.71,"1,050.38","1,107.75","1,206.41","1,202.77","1,206.12","1,290.55","1,344.71","1,320.55","1,364.69","1,683.25",..,..
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.48,25.17,30.64,44.78,108.88,149.50,221.09,321.97,316.39,374.40,376.05,377.23,380.99,365.73,266.47,235.74,235.53,249.18,270.20,284.29,274.94,..,..
Slovenia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,227.91,243.23,260.51,337.24,383.37,402.56,435.64,534.50,606.74,594.69,557.44,595.68,575.65,610.37,607.90,508.71,508.63,542.89,598.61,613.13,657.53,..,..
Solomon Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.54,2.85,2.01,1.58,1.73,1.94,2.32,2.58,2.76,2.51,2.99,3.08,3.08,3.21,3.17,2.94,2.97,2.99,3.42,3.82,3.73,..,..
Somalia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.26,134.05,117.25,158.08,201.71,194.97,196.73,206.59,199.24,207.86,257.72,284.83,272.43,253.76,233.95,205.99,191.63,223.73,236.95,222.57,178.99,..,..
South Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33,7.49,6.64,9.47,..,..
Spain,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,287.93,302.76,340.15,474.16,551.31,586.05,625.57,721.86,800.19,732.31,712.90,771.33,722.46,762.38,796.77,673.82,676.07,744.58,816.27,797.13,775.57,..,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.87,19.29,19.81,18.51,23.70,26.48,30.18,36.72,51.18,57.36,61.99,66.25,63.61,72.59,72.85,80.34,83.24,81.94,84.22,81.72,79.18,..,..
St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258.20,246.83,262.08,268.35,248.79,293.05,378.23,396.45,549.02,522.39,521.89,555.80,527.63,570.56,559.88,638.14,685.14,682.25,596.18,611.14,539.54,..,..
St. Lucia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186.44,185.14,197.11,216.10,205.90,216.23,259.26,311.44,286.17,274.57,271.10,295.37,273.62,290.51,283.92,262.32,293.49,289.89,281.00,265.03,267.57,..,..
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.04,51.40,55.08,59.87,68.26,73.46,81.38,97.22,98.00,98.07,100.91,100.15,105.70,107.06,113.04,112.58,117.51,117.82,111.07,120.19,117.60,..,..
Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.08,11.05,12.04,16.34,19.51,23.77,36.07,55.37,60.48,49.49,53.37,79.10,55.17,79.91,65.66,81.66,66.90,54.42,24.99,25.13,13.79,..,..
Suriname,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.80,46.91,76.01,83.83,103.61,122.99,143.14,150.68,176.85,194.35,206.10,208.78,234.39,250.67,257.48,233.93,125.52,134.01,137.09,157.51,157.62,..,..
Sweden,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,337.38,384.76,428.57,524.69,603.76,628.19,664.34,753.62,809.76,723.25,773.34,985.60,987.17,"1,070.16","1,055.08",897.97,894.01,892.79,913.69,840.93,849.39,..,..
Switzerland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,542.92","2,635.66","2,890.80","3,442.42","3,876.44","3,912.30","3,935.85","4,264.55","4,870.11","4,951.35","5,211.59","6,164.08","5,908.26","6,234.45","6,504.18","6,397.48","6,513.63","6,574.96","6,788.90","6,562.96","6,633.00",..,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.10,34.22,34.48,31.36,31.63,31.08,33.12,37.59,44.08,47.48,47.90,39.96,33.90,..,..,..,..,..,..,..,..,..,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.68,5.79,6.42,8.13,10.64,11.76,14.09,20.29,28.49,27.21,29.93,31.04,37.09,42.41,46.22,40.04,36.96,36.66,40.94,44.08,45.50,..,..
Tanzania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.97,6.44,7.48,9.12,9.01,9.60,9.42,10.58,12.10,11.91,12.11,11.09,11.76,11.21,10.48,9.12,8.33,8.56,8.82,8.99,9.42,..,..
Thailand,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.85,25.72,26.17,28.01,29.67,32.93,29.01,30.57,36.68,40.30,44.20,45.03,48.18,49.52,51.44,62.39,63.47,69.13,79.91,81.63,90.17,..,..
Timor-Leste,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.90,8.07,9.91,6.70,5.63,4.99,4.47,6.22,6.66,6.79,7.15,10.63,11.44,10.42,10.08,8.02,8.31,8.08,..,..
Togo,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.61,9.45,10.53,12.59,13.29,13.67,13.84,16.99,20.27,20.91,21.41,24.00,23.46,25.77,27.82,24.48,36.24,35.72,38.94,37.29,36.95,..,..
Tonga,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.41,8.97,10.42,11.71,13.75,17.13,19.25,20.49,21.09,21.47,24.29,24.50,22.59,22.03,21.04,19.04,18.04,19.75,21.54,21.66,21.60,..,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.11,153.42,186.96,193.07,242.02,269.38,308.37,352.85,383.92,398.69,418.84,428.05,448.69,460.79,491.68,503.08,518.53,505.21,544.34,578.37,553.95,..,..
Tunisia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.75,53.72,59.29,71.39,80.65,82.35,83.70,91.97,102.22,100.40,102.41,112.72,114.34,114.52,118.61,113.71,105.62,100.23,99.72,91.19,90.39,..,..
Turkiye,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.41,49.63,55.34,67.93,83.79,116.31,128.29,158.08,153.91,96.32,117.25,109.82,108.29,118.37,116.43,97.69,99.15,97.49,87.68,88.68,83.61,..,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.40,79.66,84.78,138.84,239.90,264.50,296.16,201.10,206.97,141.67,162.21,196.44,224.10,258.91,307.42,296.41,331.59,362.54,374.62,401.34,397.11,..,..
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.82,9.30,12.94,17.26,16.13,15.40,11.05,15.35,18.75,13.63,15.36,20.51,20.01,19.46,18.61,5.86,18.51,20.49,17.94,25.21,25.88,..,..
Uganda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15,7.02,7.10,6.70,7.48,13.00,17.58,20.27,21.78,19.64,20.14,20.04,21.42,24.23,23.59,16.83,16.85,12.87,13.10,14.32,14.22,..,..
Ukraine,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.44,22.83,25.73,30.45,37.50,47.72,58.01,74.72,89.22,69.08,91.57,120.56,129.14,143.87,108.63,80.16,79.45,95.45,116.41,134.64,136.79,..,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234.73,170.82,318.44,334.16,390.92,422.48,450.16,465.67,477.08,338.11,386.24,413.91,406.54,448.89,480.71,413.78,383.49,780.06,927.24,932.01,855.11,..,..
United Kingdom,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,476.04,451.85,470.91,594.62,659.20,659.02,713.52,798.05,801.36,744.01,758.20,804.36,823.89,845.48,921.21,871.81,772.04,771.14,840.96,842.78,802.63,..,..
United States,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,520.68","2,667.56","2,905.38","3,139.61","3,299.29","3,490.47","3,638.80","3,825.72","3,856.07","3,913.47","4,004.76","4,094.57","4,232.32","4,255.82","4,340.61","4,494.90","4,688.31","4,846.91","5,008.63","5,165.86","5,059.05",..,..
Uruguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405.33,371.17,225.25,180.84,177.28,241.77,259.32,294.66,350.50,332.18,412.61,474.01,476.46,503.13,471.04,445.33,442.96,508.30,524.04,560.14,403.72,..,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.63,18.51,15.18,15.16,16.68,18.72,21.58,27.24,35.10,40.57,53.85,63.84,71.86,78.77,53.94,64.35,71.59,53.45,50.24,57.54,64.82,..,..
Vanuatu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.87,4.83,4.50,7.01,7.83,8.04,8.18,9.06,9.72,9.85,11.67,12.81,12.53,12.54,12.62,11.94,12.20,12.39,11.96,11.27,11.49,..,..
"Venezuela, RB",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190.21,213.14,152.34,120.52,133.24,176.76,236.65,314.72,435.54,575.67,581.97,445.71,464.90,427.81,455.71,268.27,193.84,140.25,80.06,71.06,79.72,..,..
Vietnam,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.64,16.32,11.69,14.06,17.07,20.94,25.56,30.48,35.84,39.78,46.01,53.12,60.98,60.87,64.74,66.39,62.71,74.46,94.20,101.41,89.87,..,..
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.10,11.98,12.94,18.94,22.93,27.05,32.23,39.11,46.29,47.13,48.37,45.03,50.91,56.16,58.40,51.93,..,..,..,..,..,..,..
Zambia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.67,12.00,11.63,15.13,15.17,18.80,24.83,20.63,24.38,16.77,17.35,16.14,15.37,14.96,11.89,9.57,10.76,12.49,12.34,10.92,7.75,..,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.43,47.74,49.78,51.56,52.86,57.73,53.24,34.81,41.37,13.04,11.27,..,..
"Created from: World Development Indicators
Series : Domestic private health expenditure per capita (current US$)



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
