"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.96,9.59,10.75,12.45,13.96,18.54,19.79,20.84,24.71,24.41,23.34,24.69,22.57,24.44,24.89,25.73,22.43,28.69,30.09,31.22,35.01,..,..
Nigeria,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.65,18.49,18.06,39.08,44.16,53.93,65.72,69.15,80.10,68.01,75.59,83.11,91.06,100.82,106.12,96.28,78.24,72.77,65.70,69.68,69.76,..,..
North Macedonia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.22,151.38,173.70,215.36,231.87,231.04,243.55,263.06,311.30,293.72,301.87,326.08,307.04,345.85,339.38,302.75,322.92,344.92,387.47,421.39,452.97,..,..
Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,948.93","3,099.00","3,889.96","4,632.57","5,097.34","5,584.69","5,892.99","6,895.56","7,768.05","7,301.96","7,859.52","8,900.37","8,970.12","9,241.27","9,118.32","7,565.55","7,496.77","7,815.79","8,271.86","8,007.36","7,704.44","9,020.63",..
Oman,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,254.94,252.55,266.53,282.29,298.48,319.71,335.85,391.80,462.29,507.65,558.37,540.39,562.95,590.36,725.41,765.79,713.26,703.90,639.32,728.25,844.62,..,..
Pakistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.41,13.40,14.96,14.34,15.54,19.67,24.66,26.51,24.81,23.66,24.21,25.67,26.29,29.00,33.05,35.01,37.60,43.41,41.41,37.22,38.18,..,..
Palau,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,656.81,625.21,658.49,698.83,827.09,871.57,931.17,992.50,979.43,"1,007.31","1,145.86","1,144.65","1,368.31","1,518.25","1,661.98","1,792.89","2,021.10","1,944.74","1,789.53","2,402.78","2,640.10",..,..
Panama,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,301.53,297.58,309.41,304.24,345.24,323.75,371.34,472.90,507.56,551.59,608.25,665.85,725.86,806.59,920.08,982.79,"1,057.41","1,127.69","1,228.07","1,318.04","1,214.55",..,..
Papua New Guinea,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.94,18.29,20.66,22.10,25.88,27.65,30.22,33.39,34.91,36.78,39.61,52.85,70.76,77.28,89.70,45.51,54.37,55.63,59.29,60.31,63.93,..,..
Paraguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.02,91.42,64.76,70.50,87.64,94.68,121.80,160.37,219.67,216.59,257.06,336.12,367.15,390.29,439.34,392.22,384.45,405.53,421.09,415.89,405.63,..,..
Peru,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.46,89.20,97.50,97.20,105.01,123.05,135.87,158.17,190.85,208.39,240.26,262.97,307.32,320.32,331.78,310.27,311.44,333.12,363.42,366.56,388.55,..,..
Philippines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.79,28.23,27.36,32.29,34.21,46.61,54.86,65.37,76.89,78.85,90.96,97.86,111.60,121.71,108.72,115.95,120.15,121.88,126.31,142.24,164.74,193.79,..
Poland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238.00,282.82,315.83,339.34,392.00,465.70,524.10,660.92,892.60,759.61,809.20,866.09,815.14,878.09,911.30,803.96,813.47,909.58,978.74,"1,014.04","1,025.98","1,183.05",..
Portugal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,995.34,"1,015.55","1,139.40","1,443.38","1,723.74","1,814.35","1,857.65","2,112.53","2,391.98","2,346.54","2,259.30","2,255.97","1,980.02","2,030.63","2,059.93","1,790.53","1,875.24","1,998.06","2,216.31","2,221.73","2,341.64","2,720.29",..
Puerto Rico,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,552.27,597.94,667.00,"1,109.73","1,254.14","1,347.96","1,321.56","1,276.88","1,277.08","1,305.49","1,306.53","1,487.85","1,713.98","2,027.01","2,256.39","2,470.49","2,153.26","2,041.03","2,155.83","2,207.65","2,188.38",..,..
Romania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.89,78.82,96.58,143.55,190.80,254.53,291.00,415.07,521.32,449.38,472.21,426.60,401.67,495.24,503.35,442.24,476.25,555.11,687.15,738.56,809.59,..,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.13,117.78,140.39,164.27,208.80,271.64,352.71,461.98,609.85,516.44,567.03,684.27,758.97,809.14,739.59,499.15,465.43,579.98,609.35,654.00,773.88,..,..
Rwanda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.12,7.93,7.35,17.30,20.29,25.10,27.24,33.58,40.05,44.08,48.03,51.65,57.22,47.71,50.62,48.81,50.70,48.34,51.54,51.08,57.50,..,..
Samoa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.76,55.65,72.03,81.21,103.56,120.36,132.43,146.72,155.76,170.97,183.87,210.12,195.40,245.21,246.59,212.15,202.21,217.39,197.90,239.13,202.43,..,..
San Marino,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,192.80","2,206.64","2,235.53","2,462.52","2,895.47","2,986.33","3,160.59","3,707.01","4,274.02","4,148.65","3,729.69","4,604.53","4,446.28","4,249.55","4,253.21","3,639.97","3,745.96","3,805.05","4,115.07","3,951.05","3,937.66",..,..
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.10,53.02,56.84,78.40,78.67,89.12,66.60,69.56,76.85,75.86,74.21,84.69,86.12,124.10,118.93,84.51,109.23,116.48,114.85,104.95,106.92,..,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,370.42,371.99,356.14,370.92,391.91,459.89,536.69,560.91,562.85,646.34,655.12,826.34,959.83,"1,059.09","1,230.85","1,198.34","1,240.60","1,261.17","1,291.13",..,..,..,..
Senegal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.00,24.11,27.20,36.11,43.03,36.86,39.09,41.33,49.78,50.86,51.82,58.30,56.95,61.03,62.21,54.20,54.94,57.67,65.78,65.75,76.78,..,..
Serbia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.50,112.22,173.26,230.09,274.46,307.55,371.51,547.23,671.89,575.26,545.33,618.89,559.91,627.53,608.86,491.25,486.43,515.85,617.09,641.03,672.33,..,..
Seychelles,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,354.08,413.23,385.84,452.41,514.90,532.79,546.07,478.69,429.68,361.70,506.87,521.06,637.23,619.22,649.40,637.05,735.57,736.65,791.53,786.65,726.91,..,..
Sierra Leone,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.31,24.64,27.85,28.05,28.70,32.06,33.73,36.47,40.62,43.51,43.83,59.10,59.31,81.72,138.55,118.55,85.18,45.54,43.08,44.82,43.21,..,..
Singapore,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,792.43,689.15,744.08,833.35,848.58,892.43,972.20,"1,100.99","1,278.49","1,316.83","1,487.38","1,670.38","1,824.98","2,069.37","2,188.34","2,279.02","2,450.90","2,599.30","2,641.51","2,826.01","3,537.00",..,..
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203.51,212.22,254.13,344.47,511.53,601.31,729.01,"1,029.30","1,251.68","1,320.09","1,296.54","1,352.44","1,319.44","1,370.47","1,289.35","1,108.88","1,175.60","1,189.07","1,299.91","1,342.07","1,393.62",..,..
Slovenia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,796.65,826.23,944.87,"1,203.06","1,368.65","1,449.19","1,541.66","1,795.95","2,179.45","2,125.06","2,017.15","2,147.81","1,974.85","2,055.38","2,062.38","1,775.86","1,835.41","1,925.03","2,169.58","2,219.10","2,417.21","2,670.84",..
Solomon Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.13,61.41,77.66,54.08,65.09,89.12,87.40,88.29,74.60,92.10,73.04,95.25,101.77,101.11,109.28,94.91,96.69,94.77,92.48,103.80,99.13,..,..
Somalia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237.83,204.26,180.86,288.38,365.53,404.40,422.19,460.02,446.90,492.94,628.13,694.10,654.25,602.68,547.83,499.36,463.34,536.78,569.27,550.48,489.64,..,..
South Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.01,28.19,23.72,33.23,..,..
Spain,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,005.28","1,045.05","1,174.58","1,640.92","1,924.27","2,060.32","2,242.16","2,606.28","2,995.19","2,937.72","2,789.64","2,908.92","2,590.23","2,629.48","2,679.52","2,349.12","2,376.62","2,524.70","2,741.40","2,712.51","2,900.65",..,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.72,41.31,42.74,42.20,50.65,56.93,64.82,72.86,91.53,98.56,106.14,116.34,110.83,134.59,134.75,146.95,148.62,146.17,159.46,142.05,151.06,..,..
St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,444.57,438.06,462.63,480.23,488.83,553.53,684.95,703.31,875.11,865.85,856.67,907.03,867.38,924.61,947.63,"1,026.51","1,144.54","1,167.66","1,103.17","1,204.34","1,104.94",..,..
St. Lucia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284.26,284.42,299.51,317.14,309.42,333.50,390.34,440.22,430.82,432.55,438.17,470.90,463.82,492.24,477.48,471.62,519.43,525.57,513.00,514.16,607.75,..,..
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.57,162.73,175.32,178.19,188.82,198.35,210.94,245.89,257.80,266.23,283.60,277.80,300.58,301.93,301.08,303.94,317.80,337.16,347.65,375.03,401.61,..,..
Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.23,16.58,18.30,24.74,32.12,40.81,61.06,90.58,92.22,89.61,82.82,114.25,79.42,101.87,92.44,122.03,89.86,71.03,35.54,35.98,23.39,..,..
Suriname,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.08,91.58,158.49,167.76,213.90,243.13,315.47,310.97,336.32,382.56,402.41,378.15,409.35,438.41,445.36,517.38,341.92,325.38,450.16,592.98,459.56,..,..
Sweden,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,173.19","2,155.85","2,459.10","3,110.20","3,488.17","3,547.63","3,765.40","4,310.33","4,627.56","4,136.17","4,416.15","6,351.22","6,254.44","6,696.87","6,605.91","5,598.68","5,680.73","5,837.77","6,005.07","5,652.99","6,027.97","6,914.91",..
Switzerland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,559.82","3,763.38","4,211.73","5,018.53","5,608.70","5,673.94","5,671.98","6,154.70","7,120.65","7,297.38","7,705.18","9,191.96","8,917.12","9,275.80","9,578.65","9,382.79","9,439.42","9,606.35","9,870.57","9,666.98","10,309.76",..,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.56,58.61,63.64,60.61,60.80,62.80,64.37,72.41,83.16,87.92,88.69,74.86,63.14,..,..,..,..,..,..,..,..,..,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.92,7.56,8.21,10.95,14.63,17.37,20.05,28.61,41.43,39.03,42.45,49.09,57.38,68.29,73.94,63.64,55.80,57.87,59.66,61.77,69.69,..,..
Tanzania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.26,15.08,16.93,20.26,23.29,27.53,35.36,35.99,36.01,33.39,36.90,37.43,41.64,43.09,39.48,32.91,36.26,38.66,40.83,39.56,39.31,..,..
Thailand,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.15,57.20,69.74,76.24,83.10,90.88,103.65,125.63,149.71,150.36,169.38,192.57,202.52,208.61,214.52,219.92,230.61,247.99,275.67,294.46,305.09,..,..
Timor-Leste,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.03,19.86,25.17,27.40,30.09,43.27,49.87,52.43,64.28,71.32,102.55,92.88,101.42,92.98,86.75,78.95,79.26,120.87,..,..
Togo,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.23,11.21,12.65,15.47,16.90,17.79,18.61,22.97,27.68,29.04,31.36,35.26,36.27,40.56,43.02,37.41,51.94,52.20,53.07,49.42,53.50,..,..
Tonga,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.43,55.32,62.70,68.09,102.74,108.33,149.32,134.67,191.02,117.48,166.61,155.89,207.01,163.81,202.64,169.95,191.94,212.57,219.29,229.94,248.04,..,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263.68,270.08,321.01,354.66,426.37,523.75,561.20,657.96,740.37,764.35,811.33,857.57,878.46,951.98,990.25,"1,039.06","1,041.02","1,058.94","1,055.90","1,071.90","1,030.71",..,..
Tunisia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.57,112.57,123.13,147.15,165.23,167.67,176.49,199.67,227.53,228.49,237.90,267.08,266.31,280.64,283.72,247.34,237.58,220.84,212.38,189.75,221.68,..,..
Turkiye,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196.78,151.55,184.31,235.91,296.14,360.65,411.87,506.39,563.64,493.93,532.93,526.18,519.89,546.72,519.90,446.76,459.93,437.37,387.66,397.41,395.24,..,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.75,121.90,130.01,204.34,311.55,335.88,363.31,273.25,247.25,187.77,214.19,267.01,307.66,363.11,422.53,390.99,408.20,461.37,457.07,488.62,483.74,..,..
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,349.95,268.20,217.83,289.57,230.17,244.13,294.80,294.89,314.00,330.92,476.29,516.60,492.84,507.16,522.54,457.81,520.00,660.23,801.17,"1,033.87","1,071.31",..,..
Uganda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.41,15.99,15.74,14.23,18.61,25.88,31.63,36.13,40.08,44.42,51.96,55.31,55.14,53.00,51.04,40.16,39.13,31.48,32.99,33.40,33.90,..,..
Ukraine,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.10,44.77,52.88,68.88,84.50,116.28,148.42,186.13,216.24,168.68,202.82,244.34,275.51,280.85,212.60,157.36,157.12,186.67,221.47,246.91,269.73,..,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,753.08,743.05,821.35,862.90,911.39,978.90,"1,054.33","1,126.81","1,321.94","1,284.76","1,325.20","1,500.80","1,480.73","1,601.55","1,656.27","1,439.30","1,375.91","1,726.24","1,914.93","1,947.13","2,191.81",..,..
United Kingdom,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,033.17","2,059.79","2,319.35","2,791.49","3,372.89","3,547.07","3,866.88","4,375.73","4,306.85","3,923.02","3,965.86","4,208.65","4,253.50","4,317.12","4,714.30","4,447.00","4,037.81","3,930.34","4,227.65","4,265.20","4,926.63","5,634.18",..
United States,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,532.77","4,879.93","5,303.15","5,706.83","6,045.94","6,402.03","6,776.87","7,130.72","7,346.35","7,601.87","7,832.27","8,020.44","8,272.96","8,431.18","8,824.78","9,243.62","9,594.74","9,904.24","10,284.55","10,661.03","11,702.41",..,..
Uruguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,693.68,673.93,432.80,380.19,372.46,441.00,495.72,572.52,803.44,817.64,"1,032.66","1,232.05","1,332.75","1,500.73","1,480.02","1,410.32","1,454.55","1,655.83","1,697.01","1,677.10","1,429.51",..,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.41,30.27,24.34,25.43,27.80,32.25,37.65,46.50,60.78,71.37,92.13,108.98,126.90,139.59,117.57,131.75,129.12,93.05,82.34,98.59,120.50,..,..
Vanuatu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.83,44.34,50.72,53.21,60.83,59.98,65.47,70.28,79.24,80.40,96.37,110.28,114.38,126.39,104.34,114.26,80.82,83.78,102.08,101.97,114.23,..,..
"Venezuela, RB",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,351.71,387.65,283.02,243.21,290.82,330.35,548.27,651.42,724.06,877.48,936.85,780.72,834.31,696.19,695.52,490.22,367.73,366.64,165.35,113.26,142.46,..,..
Vietnam,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.13,23.46,19.87,22.60,29.01,35.33,42.63,49.89,59.62,64.89,79.14,90.11,109.55,120.16,118.03,118.48,124.74,141.01,164.24,173.65,166.23,..,..
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.14,25.46,26.28,33.59,36.90,40.91,48.03,55.68,66.47,62.60,64.44,61.27,70.13,74.30,75.42,63.30,..,..,..,..,..,..,..
Zambia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.04,26.32,27.11,32.52,39.20,49.43,62.61,49.34,55.92,50.96,54.65,56.90,67.98,86.34,66.05,57.99,55.98,65.82,74.60,67.46,53.75,..,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.25,87.49,89.26,100.14,114.44,105.10,106.19,92.25,114.63,54.81,50.68,..,..
"Created from: World Development Indicators
Series : Current health expenditure per capita (current US$)



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
