"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Oman,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.95,28.45,27.05,29.86,33.28,33.72,38.55,44.15,57.55,58.37,58.11,58.57,57.67,41.15,41.23,40.60,39.66,41.79,41.54,43.41,39.43,..,..
Pakistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.84,7.49,7.63,8.69,9.47,12.98,17.99,19.03,17.38,16.08,16.43,16.81,16.11,18.23,21.68,22.61,23.43,25.19,23.37,20.95,21.17,..,..
Palau,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.18,105.63,110.88,113.68,118.68,134.03,149.98,161.44,170.08,184.39,192.02,196.73,203.99,221.93,231.40,267.89,292.05,300.60,298.55,284.18,291.22,..,..
Panama,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.61,94.91,100.88,100.59,111.70,115.91,123.81,141.68,148.29,163.94,191.23,227.48,252.49,260.34,292.58,324.68,345.75,359.91,438.48,482.05,394.24,..,..
Papua New Guinea,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79,1.62,1.81,1.94,2.19,2.27,2.45,2.60,3.04,3.82,4.87,6.47,6.52,5.08,5.34,5.63,5.52,5.01,5.71,5.75,5.60,..,..
Paraguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.07,47.90,36.31,38.51,49.92,54.84,69.09,92.94,132.83,120.09,138.63,168.08,170.10,185.40,195.01,171.82,165.01,177.52,184.76,174.54,155.63,..,..
Peru,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.62,36.26,38.94,36.44,38.53,41.86,54.80,67.29,82.73,83.93,94.93,106.07,119.44,112.40,104.71,92.87,91.36,95.41,106.88,103.12,88.45,..,..
Philippines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.51,12.59,13.07,15.40,16.35,24.28,29.64,36.58,44.17,43.82,49.89,57.63,65.08,70.07,56.94,59.34,60.67,61.12,63.71,69.39,74.18,80.40,..
Poland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.56,82.56,84.21,95.19,116.80,130.63,143.16,176.27,218.09,186.25,193.12,207.55,197.87,209.00,209.70,187.43,187.75,209.72,203.52,207.32,205.55,..,..
Portugal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255.95,254.99,264.11,341.95,405.17,429.64,474.16,547.28,631.33,589.06,558.24,601.31,585.75,584.70,604.27,528.83,551.91,593.19,663.06,680.01,650.89,..,..
Puerto Rico,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165.87,163.93,183.51,205.64,232.72,250.88,246.71,239.09,239.85,253.01,244.66,251.25,186.55,140.06,127.86,145.95,166.93,193.68,223.10,225.09,207.45,..,..
Romania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.57,14.93,17.22,21.71,46.41,47.09,58.17,73.04,94.79,93.40,92.70,103.56,90.09,99.92,102.25,94.12,98.84,113.73,133.70,139.42,154.03,..,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.74,36.27,43.82,54.67,70.59,86.74,109.79,145.29,192.40,178.60,200.31,233.98,253.48,281.84,264.96,192.90,188.43,234.85,233.45,239.19,214.84,..,..
Rwanda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.42,2.19,2.09,2.96,4.31,5.97,3.89,4.20,4.72,5.02,5.32,5.57,5.82,5.87,6.11,5.94,5.76,5.71,6.12,6.20,5.95,..,..
Samoa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.14,7.78,9.52,11.68,13.44,15.70,16.97,19.19,22.20,21.48,23.23,25.85,27.20,27.18,27.15,24.40,25.19,25.03,25.06,25.64,23.03,..,..
San Marino,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,556.73,533.50,557.96,579.87,659.02,647.05,660.79,735.42,834.43,786.97,507.47,506.56,493.50,454.61,498.41,484.90,452.12,459.16,445.90,432.46,394.10,..,..
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.81,20.58,21.22,22.74,25.07,26.75,22.81,21.08,19.50,17.76,15.63,16.49,15.32,17.69,17.79,13.62,15.20,17.19,19.12,19.19,21.78,..,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.39,67.08,65.71,66.58,71.14,75.84,82.62,93.89,109.02,118.61,124.11,129.08,145.47,152.08,161.68,172.36,176.89,180.64,205.27,..,..,..,..
Senegal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.25,12.72,15.05,19.84,23.71,14.57,14.63,18.30,20.72,23.20,25.22,29.62,30.06,33.71,31.34,27.56,28.09,28.20,31.79,32.05,31.92,..,..
Serbia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.73,31.96,41.29,57.47,74.91,91.71,122.00,189.96,236.15,202.29,198.52,225.31,198.38,237.63,243.21,199.39,196.78,209.64,236.41,237.59,241.41,..,..
Seychelles,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.34,124.52,75.17,98.28,124.92,141.97,140.72,120.20,168.59,137.15,147.23,157.86,160.15,153.40,193.87,184.16,186.15,181.21,191.42,198.39,102.87,..,..
Sierra Leone,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.64,17.53,19.10,19.87,19.24,21.40,23.15,26.60,30.68,30.41,28.06,41.34,43.41,51.40,48.45,43.50,35.39,24.82,26.27,24.73,24.09,..,..
Singapore,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,381.78,383.10,395.01,403.83,432.84,446.17,474.77,533.63,593.96,570.03,616.65,659.97,687.18,748.41,728.67,754.02,800.52,834.59,767.90,803.64,670.87,..,..
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.06,23.14,28.00,42.07,108.62,141.97,193.83,281.72,263.10,295.94,295.62,318.79,306.55,319.62,232.18,204.52,210.29,222.51,245.78,257.13,261.33,..,..
Slovenia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.74,106.61,118.63,150.22,166.55,188.68,189.29,244.81,275.48,271.58,254.97,261.96,246.07,255.99,267.77,221.96,220.29,237.32,259.95,258.78,301.53,..,..
Solomon Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.54,2.85,2.01,1.58,1.73,1.94,2.32,2.58,2.76,2.51,2.99,3.08,3.08,3.21,3.17,2.94,2.97,2.99,3.42,3.82,3.73,..,..
Somalia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.39,28.85,24.52,35.55,43.30,45.75,44.68,44.64,39.52,39.98,50.22,53.80,50.52,45.86,31.03,28.65,26.81,31.32,33.18,31.48,26.23,..,..
South Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18,6.12,5.37,7.71,..,..
Spain,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244.53,259.72,288.94,368.50,426.39,448.42,471.41,540.36,618.23,558.66,566.03,593.19,564.86,598.85,619.89,523.78,521.90,561.63,609.80,590.33,569.23,..,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.51,16.97,17.29,15.87,20.78,23.06,26.54,32.68,46.35,52.52,56.57,59.59,57.56,65.86,65.60,71.91,74.49,71.99,74.66,72.55,70.36,..,..
St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234.02,223.72,237.54,243.21,225.49,265.60,342.81,359.32,497.60,473.47,473.01,503.73,480.59,522.25,509.24,586.03,628.31,623.40,544.76,558.43,493.01,..,..
St. Lucia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167.33,161.77,170.44,189.14,177.75,186.66,229.06,281.45,256.73,248.38,239.95,261.84,239.59,256.33,248.08,233.74,266.03,261.70,252.06,237.74,240.02,..,..
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.80,46.56,49.89,54.23,61.84,66.55,73.72,88.07,88.78,88.84,91.42,90.72,95.76,96.99,102.40,101.98,106.46,106.73,100.62,108.88,106.54,..,..
Sudan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.42,10.32,11.24,15.47,18.37,22.29,34.06,52.54,57.55,47.02,50.78,75.33,51.99,76.23,61.96,77.15,63.18,51.48,23.80,23.93,12.39,..,..
Suriname,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.57,25.03,36.47,39.51,44.27,50.73,57.05,60.64,81.67,84.04,94.89,102.86,115.74,122.20,129.08,113.82,74.66,85.83,82.95,91.17,94.29,..,..
Sweden,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,314.30,363.91,405.99,493.96,567.94,590.17,622.86,704.17,755.48,678.47,723.30,924.40,926.28,999.92,985.53,834.36,823.24,822.34,838.24,775.21,785.54,..,..
Switzerland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,104.99","1,133.52","1,223.49","1,436.43","1,612.91","1,540.14","1,551.26","1,682.29","1,886.82","1,912.01","2,017.84","2,357.31","2,306.45","2,334.06","2,493.95","2,426.22","2,508.26","2,536.64","2,761.98","2,445.09","2,264.85",..,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.10,34.22,34.48,31.36,31.63,31.08,33.12,37.59,44.08,47.48,47.89,39.95,33.90,..,..,..,..,..,..,..,..,..,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.68,5.79,6.42,8.03,10.49,11.48,13.79,20.21,28.41,27.18,29.90,30.71,36.69,42.28,45.98,39.83,36.83,36.55,40.82,43.99,45.42,..,..
Tanzania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.72,6.17,7.20,8.11,8.71,9.28,9.11,10.25,11.73,11.57,11.77,10.46,10.28,10.38,10.26,8.50,7.94,8.25,8.51,8.67,9.08,..,..
Thailand,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.25,19.44,19.45,20.71,21.94,25.07,18.30,18.61,22.01,23.91,24.56,25.05,27.18,26.16,27.58,26.19,24.94,29.36,27.87,25.07,32.16,..,..
Timor-Leste,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.15,6.87,8.36,6.03,5.49,4.99,4.41,6.06,6.38,6.77,7.15,7.34,7.46,7.35,7.24,8.02,8.31,8.08,..,..
Togo,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.62,8.47,9.45,11.29,11.91,12.24,12.38,15.32,18.26,18.95,19.49,21.92,21.50,23.47,24.65,21.52,32.84,32.51,34.80,33.21,32.90,..,..
Tonga,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.74,6.67,7.76,8.70,10.25,11.53,11.82,13.24,14.27,13.54,14.16,14.89,14.36,13.84,12.84,11.30,10.33,11.31,12.38,12.41,12.40,..,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151.21,138.59,167.84,172.31,225.73,242.23,276.81,324.27,345.90,363.15,377.82,384.33,392.54,411.00,424.14,429.19,448.85,432.11,473.99,502.86,477.35,..,..
Tunisia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.33,44.41,49.50,60.18,68.60,70.62,75.32,85.59,97.37,97.16,100.17,111.06,109.13,109.63,107.83,97.69,94.29,89.47,89.02,81.40,80.69,..,..
Turkiye,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.28,35.51,37.45,44.66,59.76,87.19,97.40,120.95,108.12,71.66,89.92,83.64,82.83,92.54,92.15,75.72,75.73,76.03,67.81,67.75,64.94,..,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.88,74.68,79.48,130.16,224.91,247.97,277.65,188.54,194.04,132.81,152.07,184.16,210.09,242.73,288.20,277.89,310.87,339.88,351.21,376.25,372.29,..,..
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.36,1.86,2.59,3.45,3.23,3.08,2.21,3.07,3.75,2.73,3.07,4.10,4.00,3.89,3.72,1.17,3.70,3.36,2.94,3.34,3.43,..,..
Uganda,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.06,6.94,6.93,6.46,7.14,12.58,17.09,19.69,21.14,19.03,19.43,18.26,20.69,22.54,20.49,15.85,15.89,11.99,11.75,12.78,12.69,..,..
Ukraine,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.99,21.12,23.86,28.26,34.99,44.14,53.63,67.86,81.72,63.10,84.89,113.16,121.06,135.28,102.41,75.98,76.05,91.91,112.19,126.22,129.09,..,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.30,112.10,230.32,236.93,277.14,295.03,313.24,325.38,332.29,206.85,237.82,253.40,247.86,274.76,294.95,256.05,258.67,197.08,243.12,244.37,245.71,..,..
United Kingdom,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,364.97,335.79,346.65,458.57,505.29,491.90,536.53,595.60,600.68,579.96,593.87,629.07,647.93,668.56,731.53,699.54,636.03,632.34,691.33,698.92,670.25,..,..
United States,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,685.12,703.37,759.67,807.43,844.83,890.76,927.10,969.50,981.06,961.08,968.26,987.69,"1,020.11","1,035.25","1,056.71","1,087.21","1,117.35","1,129.71","1,163.77","1,207.47","1,156.88",..,..
Uruguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.58,162.17,93.90,81.20,90.49,114.40,117.83,133.76,171.08,169.67,211.41,239.39,246.09,265.53,253.02,238.64,239.12,273.18,275.71,259.30,238.40,..,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.52,18.42,15.11,15.08,16.56,18.58,21.42,27.03,34.84,40.27,53.48,63.40,71.37,78.24,53.39,63.78,70.58,52.75,49.68,56.87,64.00,..,..
Vanuatu,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.87,4.83,4.50,5.12,5.72,5.88,5.97,6.63,7.11,7.20,8.53,9.36,9.16,9.17,9.23,8.73,8.92,9.06,8.75,8.24,8.40,..,..
"Venezuela, RB",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145.09,160.86,116.55,83.80,91.15,120.78,150.68,202.89,276.10,346.89,360.29,271.10,242.55,217.77,207.14,122.50,102.02,91.50,61.02,38.65,36.87,..,..
Vietnam,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.12,7.41,7.38,8.39,10.82,13.17,15.92,18.61,22.17,24.18,29.61,33.71,44.67,49.59,49.24,51.52,55.60,63.59,73.22,78.35,65.83,..,..
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.50,11.36,12.27,18.23,22.31,26.50,31.65,38.50,45.61,46.46,47.70,44.41,50.22,55.42,57.63,51.25,..,..,..,..,..,..,..
Zambia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.92,7.04,6.61,7.71,9.81,15.55,20.39,16.37,19.61,13.22,13.37,12.28,11.85,9.86,9.13,7.10,6.78,7.76,7.68,6.89,4.74,..,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.83,32.57,31.21,29.80,28.42,27.10,25.44,9.73,10.08,4.98,5.27,..,..
"Created from: World Development Indicators
Series : Out-of-pocket expenditure per capita (current US$)



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
